filepath,transcript,label
data/TESS/YAF_happy\YAF_half_happy.wav,YAF_half_happy,happy
data/TESS/YAF_happy\YAF_hall_happy.wav,YAF_hall_happy,happy
data/TESS/YAF_happy\YAF_hash_happy.wav,YAF_hash_happy,happy
data/TESS/YAF_happy\YAF_hate_happy.wav,YAF_hate_happy,happy
data/TESS/YAF_happy\YAF_have_happy.wav,YAF_have_happy,happy
data/TESS/YAF_happy\YAF_haze_happy.wav,YAF_haze_happy,happy
data/TESS/YAF_happy\YAF_hire_happy.wav,YAF_hire_happy,happy
data/TESS/YAF_happy\YAF_hit_happy.wav,YAF_hit_happy,happy
data/TESS/YAF_happy\YAF_hole_happy.wav,YAF_hole_happy,happy
data/TESS/YAF_happy\YAF_home_happy.wav,YAF_home_happy,happy
data/TESS/YAF_happy\YAF_hurl_happy.wav,YAF_hurl_happy,happy
data/TESS/YAF_happy\YAF_hush_happy.wav,YAF_hush_happy,happy
data/TESS/YAF_happy\YAF_jail_happy.wav,YAF_jail_happy,happy
data/TESS/YAF_happy\YAF_jar_happy.wav,YAF_jar_happy,happy
data/TESS/YAF_happy\YAF_join_happy.wav,YAF_join_happy,happy
data/TESS/YAF_happy\YAF_judge_happy.wav,YAF_judge_happy,happy
data/TESS/YAF_happy\YAF_jug_happy.wav,YAF_jug_happy,happy
data/TESS/YAF_happy\YAF_juice_happy.wav,YAF_juice_happy,happy
data/TESS/YAF_happy\YAF_keen_happy.wav,YAF_keen_happy,happy
data/TESS/YAF_happy\YAF_keep_happy.wav,YAF_keep_happy,happy
data/TESS/YAF_happy\YAF_keg_happy.wav,YAF_keg_happy,happy
data/TESS/YAF_happy\YAF_kick_happy.wav,YAF_kick_happy,happy
data/TESS/YAF_happy\YAF_kill_happy.wav,YAF_kill_happy,happy
data/TESS/YAF_happy\YAF_king_happy.wav,YAF_king_happy,happy
data/TESS/YAF_happy\YAF_kite_happy.wav,YAF_kite_happy,happy
data/TESS/YAF_happy\YAF_knock_happy.wav,YAF_knock_happy,happy
data/TESS/YAF_happy\YAF_late_happy.wav,YAF_late_happy,happy
data/TESS/YAF_happy\YAF_laud_happy.wav,YAF_laud_happy,happy
data/TESS/YAF_happy\YAF_lean_happy.wav,YAF_lean_happy,happy
data/TESS/YAF_happy\YAF_learn_happy.wav,YAF_learn_happy,happy
data/TESS/YAF_happy\YAF_lease_happy.wav,YAF_lease_happy,happy
data/TESS/YAF_happy\YAF_lid_happy.wav,YAF_lid_happy,happy
data/TESS/YAF_happy\YAF_life_happy.wav,YAF_life_happy,happy
data/TESS/YAF_happy\YAF_limb_happy.wav,YAF_limb_happy,happy
data/TESS/YAF_happy\YAF_live_happy.wav,YAF_live_happy,happy
data/TESS/YAF_happy\YAF_loaf_happy.wav,YAF_loaf_happy,happy
data/TESS/YAF_happy\YAF_long_happy.wav,YAF_long_happy,happy
data/TESS/YAF_happy\YAF_lore_happy.wav,YAF_lore_happy,happy
data/TESS/YAF_happy\YAF_lose_happy.wav,YAF_lose_happy,happy
data/TESS/YAF_happy\YAF_lot_happy.wav,YAF_lot_happy,happy
data/TESS/YAF_happy\YAF_love_happy.wav,YAF_love_happy,happy
data/TESS/YAF_happy\YAF_luck_happy.wav,YAF_luck_happy,happy
data/TESS/YAF_happy\YAF_make_happy.wav,YAF_make_happy,happy
data/TESS/YAF_happy\YAF_match_happy.wav,YAF_match_happy,happy
data/TESS/YAF_happy\YAF_merge_happy.wav,YAF_merge_happy,happy
data/TESS/YAF_happy\YAF_mess_happy.wav,YAF_mess_happy,happy
data/TESS/YAF_happy\YAF_met_happy.wav,YAF_met_happy,happy
data/TESS/YAF_happy\YAF_mill_happy.wav,YAF_mill_happy,happy
data/TESS/YAF_happy\YAF_mob_happy.wav,YAF_mob_happy,happy
data/TESS/YAF_happy\YAF_mode_happy.wav,YAF_mode_happy,happy
data/TESS/YAF_happy\YAF_mood_happy.wav,YAF_mood_happy,happy
data/TESS/YAF_happy\YAF_moon_happy.wav,YAF_moon_happy,happy
data/TESS/YAF_happy\YAF_mop_happy.wav,YAF_mop_happy,happy
data/TESS/YAF_happy\YAF_mouse_happy.wav,YAF_mouse_happy,happy
data/TESS/YAF_happy\YAF_nag_happy.wav,YAF_nag_happy,happy
data/TESS/YAF_happy\YAF_name_happy.wav,YAF_name_happy,happy
data/TESS/YAF_happy\YAF_near_happy.wav,YAF_near_happy,happy
data/TESS/YAF_happy\YAF_neat_happy.wav,YAF_neat_happy,happy
data/TESS/YAF_happy\YAF_nice_happy.wav,YAF_nice_happy,happy
data/TESS/YAF_happy\YAF_note_happy.wav,YAF_note_happy,happy
data/TESS/YAF_happy\YAF_numb_happy.wav,YAF_numb_happy,happy
data/TESS/YAF_happy\YAF_pad_happy.wav,YAF_pad_happy,happy
data/TESS/YAF_happy\YAF_page_happy.wav,YAF_page_happy,happy
data/TESS/YAF_happy\YAF_pain_happy.wav,YAF_pain_happy,happy
data/TESS/YAF_happy\YAF_pass_happy.wav,YAF_pass_happy,happy
data/TESS/YAF_happy\YAF_pearl_happy.wav,YAF_pearl_happy,happy
data/TESS/YAF_happy\YAF_peg_happy.wav,YAF_peg_happy,happy
data/TESS/YAF_happy\YAF_perch_happy.wav,YAF_perch_happy,happy
data/TESS/YAF_happy\YAF_phone_happy.wav,YAF_phone_happy,happy
data/TESS/YAF_happy\YAF_pick_happy.wav,YAF_pick_happy,happy
data/TESS/YAF_happy\YAF_pike_happy.wav,YAF_pike_happy,happy
data/TESS/YAF_happy\YAF_pole_happy.wav,YAF_pole_happy,happy
data/TESS/YAF_happy\YAF_pool_happy.wav,YAF_pool_happy,happy
data/TESS/YAF_happy\YAF_puff_happy.wav,YAF_puff_happy,happy
data/TESS/YAF_happy\YAF_rag_happy.wav,YAF_rag_happy,happy
data/TESS/YAF_happy\YAF_raid_happy.wav,YAF_raid_happy,happy
data/TESS/YAF_happy\YAF_rain_happy.wav,YAF_rain_happy,happy
data/TESS/YAF_happy\YAF_raise_happy.wav,YAF_raise_happy,happy
data/TESS/YAF_happy\YAF_rat_happy.wav,YAF_rat_happy,happy
data/TESS/YAF_happy\YAF_reach_happy.wav,YAF_reach_happy,happy
data/TESS/YAF_happy\YAF_read_happy.wav,YAF_read_happy,happy
data/TESS/YAF_happy\YAF_red_happy.wav,YAF_red_happy,happy
data/TESS/YAF_happy\YAF_ring_happy.wav,YAF_ring_happy,happy
data/TESS/YAF_happy\YAF_ripe_happy.wav,YAF_ripe_happy,happy
data/TESS/YAF_happy\YAF_road_happy.wav,YAF_road_happy,happy
data/TESS/YAF_happy\YAF_room_happy.wav,YAF_room_happy,happy
data/TESS/YAF_happy\YAF_rose_happy.wav,YAF_rose_happy,happy
data/TESS/YAF_happy\YAF_rot_happy.wav,YAF_rot_happy,happy
data/TESS/YAF_happy\YAF_rough_happy.wav,YAF_rough_happy,happy
data/TESS/YAF_happy\YAF_rush_happy.wav,YAF_rush_happy,happy
data/TESS/YAF_happy\YAF_said_happy.wav,YAF_said_happy,happy
data/TESS/YAF_happy\YAF_sail_happy.wav,YAF_sail_happy,happy
data/TESS/YAF_happy\YAF_search_happy.wav,YAF_search_happy,happy
data/TESS/YAF_happy\YAF_seize_happy.wav,YAF_seize_happy,happy
data/TESS/YAF_happy\YAF_sell_happy.wav,YAF_sell_happy,happy
data/TESS/YAF_happy\YAF_shack_happy.wav,YAF_shack_happy,happy
data/TESS/YAF_happy\YAF_shall_happy.wav,YAF_shall_happy,happy
data/TESS/YAF_happy\YAF_shawl_happy.wav,YAF_shawl_happy,happy
data/TESS/YAF_happy\YAF_sheep_happy.wav,YAF_sheep_happy,happy
data/TESS/YAF_happy\YAF_shirt_happy.wav,YAF_shirt_happy,happy
data/TESS/YAF_happy\YAF_should_happy.wav,YAF_should_happy,happy
data/TESS/YAF_happy\YAF_shout_happy.wav,YAF_shout_happy,happy
data/TESS/YAF_happy\YAF_size_happy.wav,YAF_size_happy,happy
data/TESS/YAF_happy\YAF_soap_happy.wav,YAF_soap_happy,happy
data/TESS/YAF_happy\YAF_soup_happy.wav,YAF_soup_happy,happy
data/TESS/YAF_happy\YAF_sour_happy.wav,YAF_sour_happy,happy
data/TESS/YAF_happy\YAF_south_happy.wav,YAF_south_happy,happy
data/TESS/YAF_happy\YAF_sub_happy.wav,YAF_sub_happy,happy
data/TESS/YAF_happy\YAF_such_happy.wav,YAF_such_happy,happy
data/TESS/YAF_happy\YAF_sure_happy.wav,YAF_sure_happy,happy
data/TESS/YAF_happy\YAF_take_happy.wav,YAF_take_happy,happy
data/TESS/YAF_happy\YAF_talk_happy.wav,YAF_talk_happy,happy
data/TESS/YAF_happy\YAF_tape_happy.wav,YAF_tape_happy,happy
data/TESS/YAF_happy\YAF_team_happy.wav,YAF_team_happy,happy
data/TESS/YAF_happy\YAF_tell_happy.wav,YAF_tell_happy,happy
data/TESS/YAF_happy\YAF_thin_happy.wav,YAF_thin_happy,happy
data/TESS/YAF_happy\YAF_third_happy.wav,YAF_third_happy,happy
data/TESS/YAF_happy\YAF_thought_happy.wav,YAF_thought_happy,happy
data/TESS/YAF_happy\YAF_thumb_happy.wav,YAF_thumb_happy,happy
data/TESS/YAF_happy\YAF_time_happy.wav,YAF_time_happy,happy
data/TESS/YAF_happy\YAF_tip_happy.wav,YAF_tip_happy,happy
data/TESS/YAF_happy\YAF_tire_happy.wav,YAF_tire_happy,happy
data/TESS/YAF_happy\YAF_ton_happy.wav,YAF_ton_happy,happy
data/TESS/YAF_happy\YAF_tool_happy.wav,YAF_tool_happy,happy
data/TESS/YAF_happy\YAF_tough_happy.wav,YAF_tough_happy,happy
data/TESS/YAF_happy\YAF_turn_happy.wav,YAF_turn_happy,happy
data/TESS/YAF_happy\YAF_vine_happy.wav,YAF_vine_happy,happy
data/TESS/YAF_happy\YAF_voice_happy.wav,YAF_voice_happy,happy
data/TESS/YAF_happy\YAF_void_happy.wav,YAF_void_happy,happy
data/TESS/YAF_happy\YAF_vote_happy.wav,YAF_vote_happy,happy
data/TESS/YAF_happy\YAF_wag_happy.wav,YAF_wag_happy,happy
data/TESS/YAF_happy\YAF_walk_happy.wav,YAF_walk_happy,happy
data/TESS/YAF_happy\YAF_wash_happy.wav,YAF_wash_happy,happy
data/TESS/YAF_happy\YAF_week_happy.wav,YAF_week_happy,happy
data/TESS/YAF_happy\YAF_wheat_happy.wav,YAF_wheat_happy,happy
data/TESS/YAF_happy\YAF_when_happy.wav,YAF_when_happy,happy
data/TESS/YAF_happy\YAF_which_happy.wav,YAF_which_happy,happy
data/TESS/YAF_happy\YAF_whip_happy.wav,YAF_whip_happy,happy
data/TESS/YAF_happy\YAF_white_happy.wav,YAF_white_happy,happy
data/TESS/YAF_happy\YAF_wife_happy.wav,YAF_wife_happy,happy
data/TESS/YAF_happy\YAF_wire_happy.wav,YAF_wire_happy,happy
data/TESS/YAF_happy\YAF_witch_happy.wav,YAF_witch_happy,happy
data/TESS/YAF_happy\YAF_yearn_happy.wav,YAF_yearn_happy,happy
data/TESS/YAF_happy\YAF_yes_happy.wav,YAF_yes_happy,happy
data/TESS/YAF_happy\YAF_young_happy.wav,YAF_young_happy,happy
data/TESS/YAF_happy\YAF_youth_happy.wav,YAF_youth_happy,happy
data/TESS/YAF_neutral\YAF_back_neutral.wav,YAF_back_neutral,neutral
data/TESS/YAF_neutral\YAF_bar_neutral.wav,YAF_bar_neutral,neutral
data/TESS/YAF_neutral\YAF_base_neutral.wav,YAF_base_neutral,neutral
data/TESS/YAF_neutral\YAF_bath_neutral.wav,YAF_bath_neutral,neutral
data/TESS/YAF_neutral\YAF_bean_neutral.wav,YAF_bean_neutral,neutral
data/TESS/YAF_neutral\YAF_beg_neutral.wav,YAF_beg_neutral,neutral
data/TESS/YAF_neutral\YAF_bite_neutral.wav,YAF_bite_neutral,neutral
data/TESS/YAF_neutral\YAF_boat_neutral.wav,YAF_boat_neutral,neutral
data/TESS/YAF_neutral\YAF_bone_neutral.wav,YAF_bone_neutral,neutral
data/TESS/YAF_neutral\YAF_book_neutral.wav,YAF_book_neutral,neutral
data/TESS/YAF_neutral\YAF_bought_neutral.wav,YAF_bought_neutral,neutral
data/TESS/YAF_neutral\YAF_burn_neutral.wav,YAF_burn_neutral,neutral
data/TESS/YAF_neutral\YAF_cab_neutral.wav,YAF_cab_neutral,neutral
data/TESS/YAF_neutral\YAF_calm_neutral.wav,YAF_calm_neutral,neutral
data/TESS/YAF_neutral\YAF_came_neutral.wav,YAF_came_neutral,neutral
data/TESS/YAF_neutral\YAF_cause_neutral.wav,YAF_cause_neutral,neutral
data/TESS/YAF_neutral\YAF_chain_neutral.wav,YAF_chain_neutral,neutral
data/TESS/YAF_neutral\YAF_chair_neutral.wav,YAF_chair_neutral,neutral
data/TESS/YAF_neutral\YAF_chalk_neutral.wav,YAF_chalk_neutral,neutral
data/TESS/YAF_neutral\YAF_chat_neutral.wav,YAF_chat_neutral,neutral
data/TESS/YAF_neutral\YAF_check_neutral.wav,YAF_check_neutral,neutral
data/TESS/YAF_neutral\YAF_cheek_neutral.wav,YAF_cheek_neutral,neutral
data/TESS/YAF_neutral\YAF_chief_neutral.wav,YAF_chief_neutral,neutral
data/TESS/YAF_neutral\YAF_choice_neutral.wav,YAF_choice_neutral,neutral
data/TESS/YAF_neutral\YAF_cool_neutral.wav,YAF_cool_neutral,neutral
data/TESS/YAF_neutral\YAF_dab_neutral.wav,YAF_dab_neutral,neutral
data/TESS/YAF_neutral\YAF_date_neutral.wav,YAF_date_neutral,neutral
data/TESS/YAF_neutral\YAF_dead_neutral.wav,YAF_dead_neutral,neutral
data/TESS/YAF_neutral\YAF_death_neutral.wav,YAF_death_neutral,neutral
data/TESS/YAF_neutral\YAF_deep_neutral.wav,YAF_deep_neutral,neutral
data/TESS/YAF_neutral\YAF_dime_neutral.wav,YAF_dime_neutral,neutral
data/TESS/YAF_neutral\YAF_dip_neutral.wav,YAF_dip_neutral,neutral
data/TESS/YAF_neutral\YAF_ditch_neutral.wav,YAF_ditch_neutral,neutral
data/TESS/YAF_neutral\YAF_dodge_neutral.wav,YAF_dodge_neutral,neutral
data/TESS/YAF_neutral\YAF_dog_neutral.wav,YAF_dog_neutral,neutral
data/TESS/YAF_neutral\YAF_doll_neutral.wav,YAF_doll_neutral,neutral
data/TESS/YAF_neutral\YAF_door_neutral.wav,YAF_door_neutral,neutral
data/TESS/YAF_neutral\YAF_fail_neutral.wav,YAF_fail_neutral,neutral
data/TESS/YAF_neutral\YAF_fall_neutral.wav,YAF_fall_neutral,neutral
data/TESS/YAF_neutral\YAF_far_neutral.wav,YAF_far_neutral,neutral
data/TESS/YAF_neutral\YAF_fat_neutral.wav,YAF_fat_neutral,neutral
data/TESS/YAF_neutral\YAF_fit_neutral.wav,YAF_fit_neutral,neutral
data/TESS/YAF_neutral\YAF_five_neutral.wav,YAF_five_neutral,neutral
data/TESS/YAF_neutral\YAF_food_neutral.wav,YAF_food_neutral,neutral
data/TESS/YAF_neutral\YAF_gap_neutral.wav,YAF_gap_neutral,neutral
data/TESS/YAF_neutral\YAF_gas_neutral.wav,YAF_gas_neutral,neutral
data/TESS/YAF_neutral\YAF_gaze_neutral.wav,YAF_gaze_neutral,neutral
data/TESS/YAF_neutral\YAF_germ_neutral.wav,YAF_germ_neutral,neutral
data/TESS/YAF_neutral\YAF_get_neutral.wav,YAF_get_neutral,neutral
data/TESS/YAF_neutral\YAF_gin_neutral.wav,YAF_gin_neutral,neutral
data/TESS/YAF_neutral\YAF_goal_neutral.wav,YAF_goal_neutral,neutral
data/TESS/YAF_neutral\YAF_good_neutral.wav,YAF_good_neutral,neutral
data/TESS/YAF_neutral\YAF_goose_neutral.wav,YAF_goose_neutral,neutral
data/TESS/YAF_neutral\YAF_gun_neutral.wav,YAF_gun_neutral,neutral
data/TESS/YAF_neutral\YAF_half_neutral.wav,YAF_half_neutral,neutral
data/TESS/YAF_neutral\YAF_hall_neutral.wav,YAF_hall_neutral,neutral
data/TESS/YAF_neutral\YAF_hash_neutral.wav,YAF_hash_neutral,neutral
data/TESS/YAF_neutral\YAF_hate_neutral.wav,YAF_hate_neutral,neutral
data/TESS/YAF_neutral\YAF_have_neutral.wav,YAF_have_neutral,neutral
data/TESS/YAF_neutral\YAF_haze_neutral.wav,YAF_haze_neutral,neutral
data/TESS/YAF_neutral\YAF_hire_neutral.wav,YAF_hire_neutral,neutral
data/TESS/YAF_neutral\YAF_hit_neutral.wav,YAF_hit_neutral,neutral
data/TESS/YAF_neutral\YAF_hole_neutral.wav,YAF_hole_neutral,neutral
data/TESS/YAF_neutral\YAF_home_neutral.wav,YAF_home_neutral,neutral
data/TESS/YAF_neutral\YAF_hurl_neutral.wav,YAF_hurl_neutral,neutral
data/TESS/YAF_neutral\YAF_hush_neutral.wav,YAF_hush_neutral,neutral
data/TESS/YAF_neutral\YAF_jail_neutral.wav,YAF_jail_neutral,neutral
data/TESS/YAF_neutral\YAF_jar_neutral.wav,YAF_jar_neutral,neutral
data/TESS/YAF_neutral\YAF_join_neutral.wav,YAF_join_neutral,neutral
data/TESS/YAF_neutral\YAF_judge_neutral.wav,YAF_judge_neutral,neutral
data/TESS/YAF_neutral\YAF_jug_neutral.wav,YAF_jug_neutral,neutral
data/TESS/YAF_neutral\YAF_juice_neutral.wav,YAF_juice_neutral,neutral
data/TESS/YAF_neutral\YAF_keen_neutral.wav,YAF_keen_neutral,neutral
data/TESS/YAF_neutral\YAF_keep_neutral.wav,YAF_keep_neutral,neutral
data/TESS/YAF_neutral\YAF_keg_neutral.wav,YAF_keg_neutral,neutral
data/TESS/YAF_neutral\YAF_kick_neutral.wav,YAF_kick_neutral,neutral
data/TESS/YAF_neutral\YAF_kill_neutral.wav,YAF_kill_neutral,neutral
data/TESS/YAF_neutral\YAF_king_neutral.wav,YAF_king_neutral,neutral
data/TESS/YAF_neutral\YAF_kite_neutral.wav,YAF_kite_neutral,neutral
data/TESS/YAF_neutral\YAF_knock_neutral.wav,YAF_knock_neutral,neutral
data/TESS/YAF_neutral\YAF_late_neutral.wav,YAF_late_neutral,neutral
data/TESS/YAF_neutral\YAF_laud_neutral.wav,YAF_laud_neutral,neutral
data/TESS/YAF_neutral\YAF_lean_neutral.wav,YAF_lean_neutral,neutral
data/TESS/YAF_neutral\YAF_learn_neutral.wav,YAF_learn_neutral,neutral
data/TESS/YAF_neutral\YAF_lease_neutral.wav,YAF_lease_neutral,neutral
data/TESS/YAF_neutral\YAF_lid_neutral.wav,YAF_lid_neutral,neutral
data/TESS/YAF_neutral\YAF_life_neutral.wav,YAF_life_neutral,neutral
data/TESS/YAF_neutral\YAF_limb_neutral.wav,YAF_limb_neutral,neutral
data/TESS/YAF_neutral\YAF_live_neutral.wav,YAF_live_neutral,neutral
data/TESS/YAF_neutral\YAF_loaf_neutral.wav,YAF_loaf_neutral,neutral
data/TESS/YAF_neutral\YAF_long_neutral.wav,YAF_long_neutral,neutral
data/TESS/YAF_neutral\YAF_lore_neutral.wav,YAF_lore_neutral,neutral
data/TESS/YAF_neutral\YAF_lose_neutral.wav,YAF_lose_neutral,neutral
data/TESS/YAF_neutral\YAF_lot_neutral.wav,YAF_lot_neutral,neutral
data/TESS/YAF_neutral\YAF_love_neutral.wav,YAF_love_neutral,neutral
data/TESS/YAF_neutral\YAF_luck_neutral.wav,YAF_luck_neutral,neutral
data/TESS/YAF_neutral\YAF_make_neutral.wav,YAF_make_neutral,neutral
data/TESS/YAF_neutral\YAF_match_neutral.wav,YAF_match_neutral,neutral
data/TESS/YAF_neutral\YAF_merge_neutral.wav,YAF_merge_neutral,neutral
data/TESS/YAF_neutral\YAF_mess_neutral.wav,YAF_mess_neutral,neutral
data/TESS/YAF_neutral\YAF_met_neutral.wav,YAF_met_neutral,neutral
data/TESS/YAF_neutral\YAF_mill_neutral.wav,YAF_mill_neutral,neutral
data/TESS/YAF_neutral\YAF_mob_neutral.wav,YAF_mob_neutral,neutral
data/TESS/YAF_neutral\YAF_mode_neutral.wav,YAF_mode_neutral,neutral
data/TESS/YAF_neutral\YAF_mood_neutral.wav,YAF_mood_neutral,neutral
data/TESS/YAF_neutral\YAF_moon_neutral.wav,YAF_moon_neutral,neutral
data/TESS/YAF_neutral\YAF_mop_neutral.wav,YAF_mop_neutral,neutral
data/TESS/YAF_neutral\YAF_mouse_neutral.wav,YAF_mouse_neutral,neutral
data/TESS/YAF_neutral\YAF_nag_neutral.wav,YAF_nag_neutral,neutral
data/TESS/YAF_neutral\YAF_name_neutral.wav,YAF_name_neutral,neutral
data/TESS/YAF_neutral\YAF_near_neutral.wav,YAF_near_neutral,neutral
data/TESS/YAF_neutral\YAF_neat_neutral.wav,YAF_neat_neutral,neutral
data/TESS/YAF_neutral\YAF_nice_neutral.wav,YAF_nice_neutral,neutral
data/TESS/YAF_neutral\YAF_note_neutral.wav,YAF_note_neutral,neutral
data/TESS/YAF_neutral\YAF_numb_neutral.wav,YAF_numb_neutral,neutral
data/TESS/YAF_neutral\YAF_pad_neutral.wav,YAF_pad_neutral,neutral
data/TESS/YAF_neutral\YAF_page_neutral.wav,YAF_page_neutral,neutral
data/TESS/YAF_neutral\YAF_pain_neutral.wav,YAF_pain_neutral,neutral
data/TESS/YAF_neutral\YAF_pass_neutral.wav,YAF_pass_neutral,neutral
data/TESS/YAF_neutral\YAF_pearl_neutral.wav,YAF_pearl_neutral,neutral
data/TESS/YAF_neutral\YAF_peg_neutral.wav,YAF_peg_neutral,neutral
data/TESS/YAF_neutral\YAF_perch_neutral.wav,YAF_perch_neutral,neutral
data/TESS/YAF_neutral\YAF_phone_neutral.wav,YAF_phone_neutral,neutral
data/TESS/YAF_neutral\YAF_pick_neutral.wav,YAF_pick_neutral,neutral
data/TESS/YAF_neutral\YAF_pike_neutral.wav,YAF_pike_neutral,neutral
data/TESS/YAF_neutral\YAF_pole_neutral.wav,YAF_pole_neutral,neutral
data/TESS/YAF_neutral\YAF_pool_neutral.wav,YAF_pool_neutral,neutral
data/TESS/YAF_neutral\YAF_puff_neutral.wav,YAF_puff_neutral,neutral
data/TESS/YAF_neutral\YAF_rag_neutral.wav,YAF_rag_neutral,neutral
data/TESS/YAF_neutral\YAF_raid_neutral.wav,YAF_raid_neutral,neutral
data/TESS/YAF_neutral\YAF_rain_neutral.wav,YAF_rain_neutral,neutral
data/TESS/YAF_neutral\YAF_raise_neutral.wav,YAF_raise_neutral,neutral
data/TESS/YAF_neutral\YAF_rat_neutral.wav,YAF_rat_neutral,neutral
data/TESS/YAF_neutral\YAF_reach_neutral.wav,YAF_reach_neutral,neutral
data/TESS/YAF_neutral\YAF_read_neutral.wav,YAF_read_neutral,neutral
data/TESS/YAF_neutral\YAF_red_neutral.wav,YAF_red_neutral,neutral
data/TESS/YAF_neutral\YAF_ring_neutral.wav,YAF_ring_neutral,neutral
data/TESS/YAF_neutral\YAF_ripe_neutral.wav,YAF_ripe_neutral,neutral
data/TESS/YAF_neutral\YAF_road_neutral.wav,YAF_road_neutral,neutral
data/TESS/YAF_neutral\YAF_room_neutral.wav,YAF_room_neutral,neutral
data/TESS/YAF_neutral\YAF_rose_neutral.wav,YAF_rose_neutral,neutral
data/TESS/YAF_neutral\YAF_rot_neutral.wav,YAF_rot_neutral,neutral
data/TESS/YAF_neutral\YAF_rough_neutral.wav,YAF_rough_neutral,neutral
data/TESS/YAF_neutral\YAF_rush_neutral.wav,YAF_rush_neutral,neutral
data/TESS/YAF_neutral\YAF_said_neutral.wav,YAF_said_neutral,neutral
data/TESS/YAF_neutral\YAF_sail_neutral.wav,YAF_sail_neutral,neutral
data/TESS/YAF_neutral\YAF_search_neutral.wav,YAF_search_neutral,neutral
data/TESS/YAF_neutral\YAF_seize_neutral.wav,YAF_seize_neutral,neutral
data/TESS/YAF_neutral\YAF_sell_neutral.wav,YAF_sell_neutral,neutral
data/TESS/YAF_neutral\YAF_shack_neutral.wav,YAF_shack_neutral,neutral
data/TESS/YAF_neutral\YAF_shall_neutral.wav,YAF_shall_neutral,neutral
data/TESS/YAF_neutral\YAF_shawl_neutral.wav,YAF_shawl_neutral,neutral
data/TESS/YAF_neutral\YAF_sheep_neutral.wav,YAF_sheep_neutral,neutral
data/TESS/YAF_neutral\YAF_shirt_neutral.wav,YAF_shirt_neutral,neutral
data/TESS/YAF_neutral\YAF_should_neutral.wav,YAF_should_neutral,neutral
data/TESS/YAF_neutral\YAF_shout_neutral.wav,YAF_shout_neutral,neutral
data/TESS/YAF_neutral\YAF_size_neutral.wav,YAF_size_neutral,neutral
data/TESS/YAF_neutral\YAF_soap_neutral.wav,YAF_soap_neutral,neutral
data/TESS/YAF_neutral\YAF_soup_neutral.wav,YAF_soup_neutral,neutral
data/TESS/YAF_neutral\YAF_sour_neutral.wav,YAF_sour_neutral,neutral
data/TESS/YAF_neutral\YAF_south_neutral.wav,YAF_south_neutral,neutral
data/TESS/YAF_neutral\YAF_sub_neutral.wav,YAF_sub_neutral,neutral
data/TESS/YAF_neutral\YAF_such_neutral.wav,YAF_such_neutral,neutral
data/TESS/YAF_neutral\YAF_sure_neutral.wav,YAF_sure_neutral,neutral
data/TESS/YAF_neutral\YAF_take_neutral.wav,YAF_take_neutral,neutral
data/TESS/YAF_neutral\YAF_talk_neutral.wav,YAF_talk_neutral,neutral
data/TESS/YAF_neutral\YAF_tape_neutral.wav,YAF_tape_neutral,neutral
data/TESS/YAF_neutral\YAF_team_neutral.wav,YAF_team_neutral,neutral
data/TESS/YAF_neutral\YAF_tell_neutral.wav,YAF_tell_neutral,neutral
data/TESS/YAF_neutral\YAF_thin_neutral.wav,YAF_thin_neutral,neutral
data/TESS/YAF_neutral\YAF_third_neutral.wav,YAF_third_neutral,neutral
data/TESS/YAF_neutral\YAF_thought_neutral.wav,YAF_thought_neutral,neutral
data/TESS/YAF_neutral\YAF_thumb_neutral.wav,YAF_thumb_neutral,neutral
data/TESS/YAF_neutral\YAF_time_neutral.wav,YAF_time_neutral,neutral
data/TESS/YAF_neutral\YAF_tip_neutral.wav,YAF_tip_neutral,neutral
data/TESS/YAF_neutral\YAF_tire_neutral.wav,YAF_tire_neutral,neutral
data/TESS/YAF_neutral\YAF_ton_neutral.wav,YAF_ton_neutral,neutral
data/TESS/YAF_neutral\YAF_tool_neutral.wav,YAF_tool_neutral,neutral
data/TESS/YAF_neutral\YAF_tough_neutral.wav,YAF_tough_neutral,neutral
data/TESS/YAF_neutral\YAF_turn_neutral.wav,YAF_turn_neutral,neutral
data/TESS/YAF_neutral\YAF_vine_neutral.wav,YAF_vine_neutral,neutral
data/TESS/YAF_neutral\YAF_voice_neutral.wav,YAF_voice_neutral,neutral
data/TESS/YAF_neutral\YAF_void_neutral.wav,YAF_void_neutral,neutral
data/TESS/YAF_neutral\YAF_vote_neutral.wav,YAF_vote_neutral,neutral
data/TESS/YAF_neutral\YAF_wag_neutral.wav,YAF_wag_neutral,neutral
data/TESS/YAF_neutral\YAF_walk_neutral.wav,YAF_walk_neutral,neutral
data/TESS/YAF_neutral\YAF_wash_neutral.wav,YAF_wash_neutral,neutral
data/TESS/YAF_neutral\YAF_week_neutral.wav,YAF_week_neutral,neutral
data/TESS/YAF_neutral\YAF_wheat_neutral.wav,YAF_wheat_neutral,neutral
data/TESS/YAF_neutral\YAF_when_neutral.wav,YAF_when_neutral,neutral
data/TESS/YAF_neutral\YAF_which_neutral.wav,YAF_which_neutral,neutral
data/TESS/YAF_neutral\YAF_whip_neutral.wav,YAF_whip_neutral,neutral
data/TESS/YAF_neutral\YAF_white_neutral.wav,YAF_white_neutral,neutral
data/TESS/YAF_neutral\YAF_wife_neutral.wav,YAF_wife_neutral,neutral
data/TESS/YAF_neutral\YAF_wire_neutral.wav,YAF_wire_neutral,neutral
